9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/22 15:57:18
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,blc_flag_0,blc_flag_1,sig_cell_flow,cell_pressure,ref_cell_flow
3814311803.761,0.45405375000000003,0.45584,0.45494687500000003,595925.8790446206,110457.22058571846,485468.6584589021,2.0,0.490234375,1.0,1.0,1.04272421784,98.4380521774,0.502101864815
3814311803.861,0.4511275,0.459505,0.45531625,584302.8447499641,105110.2980015337,479192.54674843035,2.0,0.490234375,1.0,1.0,0.999231042021,100.20211916,0.502101864815
3814311803.961,0.44892875,0.458845,0.453886875,596022.0339825972,108330.79887308294,487691.2351095142,2.0,0.490234375,1.0,1.0,0.999231042021,100.20211916,0.502101864815
3814311804.061,0.44958125000000004,0.4588,0.454190625,591108.3116201302,117911.12702006503,473197.1846000652,2.0,0.493359386921,1.0,1.0,0.982347210886,97.7595497131,0.502977795601
3814311804.161,0.449935,0.45906,0.4544975,588567.2678028846,111199.00566323052,477368.262139654,2.0,0.493359386921,1.0,1.0,0.982347210886,97.7595497131,0.502977795601
3814311804.261,0.44767625,0.45264499999999996,0.450160625,585269.0892625145,120847.8849898155,464421.20427269896,2.0,0.493359386921,1.0,1.0,0.989581799548,99.9306787491,0.501225934029
3814311804.361,0.4468225,0.45403000000000004,0.45042625000000003,586399.9896885031,114275.41729231043,472124.57239619264,2.0,0.493359386921,1.0,1.0,0.989581799548,99.9306787491,0.501225934029
3814311804.461,0.44855,0.445915,0.44723250000000003,584542.3201222118,112885.04569232228,471657.2744298895,2.0,0.493359386921,1.0,1.0,0.954648034946,98.5736738205,0.496842460632
3814311804.561,0.447845,0.455655,0.45175,575272.9807669006,118583.06662897216,456689.9141379284,2.0,0.493359386921,1.0,1.0,0.954648034946,98.5736738205,0.496842460632
3814311804.661,0.44857375,0.456985,0.452779375,586112.4214018346,113946.74844703164,472165.6729548029,2.0,0.50390625,1.0,1.0,0.96909456537,101.152062035,0.49859559536
3814311804.761,0.4470975,0.45016500000000004,0.44863125000000004,572581.8324636396,111169.55535270699,461412.27711093257,2.0,0.50390625,1.0,1.0,0.96909456537,101.152062035,0.49859559536
3814311804.861,0.44336,0.45687,0.450115,581938.3844100334,113987.94586536806,467950.4385446653,2.0,0.50390625,1.0,1.0,0.971503831009,98.709492588,0.49859559536
3814311804.961,0.44396875,0.460825,0.45239687500000003,579834.5768131581,106737.76635042432,473096.8104627338,2.0,0.50390625,1.0,1.0,0.971503831009,98.709492588,0.49859559536
3814311805.061,0.4428575,0.45447499999999996,0.44866625,596287.9066221373,116305.5999161117,479982.3067060256,2.0,0.50390625,1.0,1.0,0.993199393545,101.423502445,0.49859559536
3814311805.161,0.4427475,0.444275,0.44351125,583579.698393339,114632.20976370084,468947.4886296381,2.0,0.50390625,1.0,1.0,0.993199393545,101.423502445,0.49859559536
3814311805.261,0.44045375,0.45445,0.447451875,571656.7858261187,114180.94900767683,457475.83681844187,2.0,0.49648436904,1.0,1.0,0.984758392087,101.694942856,0.501225934029
3814311805.361,0.44340250000000003,0.45560999999999996,0.44950625,573807.1116055535,122854.80607499777,450952.3055305558,2.0,0.49648436904,1.0,1.0,0.984758392087,101.694942856,0.501225934029
3814311805.461,0.4408425,0.44992,0.44538125,578381.7121802398,115890.31781595988,462491.39436428,2.0,0.49648436904,1.0,1.0,0.999231042021,100.337937927,0.504730930328
3814311805.561,0.441225,0.433345,0.437285,579319.182267448,120160.83030339605,459158.351964052,2.0,0.49648436904,1.0,1.0,0.999231042021,100.337937927,0.504730930328
3814311805.661,0.44095125,0.44506500000000004,0.44300812500000003,576495.4783511991,118327.0612867071,458168.41706449195,2.0,0.49648436904,1.0,1.0,1.01009419577,99.6592383385,0.501225934029
3814311805.761,0.43795625,0.44911,0.443533125,570787.8430950608,111214.09095651972,459573.7521385411,2.0,0.49648436904,1.0,1.0,1.01009419577,99.6592383385,0.501225934029
3814311805.861,0.43618250000000003,0.450625,0.44340375,561945.5025861036,115244.31268919201,446701.1898969116,2.0,0.500390648842,1.0,1.0,1.00405862921,99.795057106,0.502101864815
3814311805.961,0.43837499999999996,0.444365,0.44137,579596.5505176645,115445.17160276865,464151.3789148959,2.0,0.500390648842,1.0,1.0,1.00405862921,99.795057106,0.502101864815
3814311806.061,0.4363975,0.44419,0.44029375,576004.9144699785,119729.2746886248,456275.63978135376,2.0,0.500390648842,1.0,1.0,0.991994025808,101.287880802,0.500348730087
3814311806.161,0.43704374999999995,0.446745,0.44189437499999995,578826.3933113491,124200.84788847351,454625.54542287556,2.0,0.500390648842,1.0,1.0,0.991994025808,101.287880802,0.500348730087
3814311806.261,0.4383425,0.4481,0.44322125,580929.779569871,123075.84619137569,457853.93337849533,2.0,0.500390648842,1.0,1.0,0.989581799548,97.7595497131,0.502101864815
3814311806.361,0.4385875,0.45321500000000003,0.44590125,573509.4189410767,124029.79757413734,449479.6213669394,2.0,0.500390648842,1.0,1.0,0.989581799548,97.7595497131,0.502101864815
3814311806.461,0.43757875,0.449175,0.443376875,571624.0488415114,114644.08935924694,456979.9594822644,2.0,0.501367211342,1.0,1.0,0.994406600421,100.20211916,0.502101864815
3814311806.561,0.43607624999999994,0.45196000000000003,0.444018125,563094.69470109,108828.30942071014,454266.38528037985,2.0,0.501367211342,1.0,1.0,0.994406600421,100.20211916,0.502101864815
3814311806.661,0.43650875,0.442755,0.439631875,583025.1307282661,119834.75778756215,463190.37294070394,2.0,0.501367211342,1.0,1.0,0.942619128102,101.152062035,0.500348730087
3814311806.761,0.43675875000000003,0.451355,0.444056875,575910.723942261,117634.33390806781,458276.3900341932,2.0,0.501367211342,1.0,1.0,0.942619128102,101.152062035,0.500348730087
3814311806.861,0.43825625,0.449855,0.444055625,575517.1364995512,117087.50824980959,458429.6282497416,2.0,0.501367211342,1.0,1.0,0.964277079149,101.016440392,0.500348730087
3814311806.961,0.4348875,0.448695,0.44179124999999997,572003.7151663863,120127.34647063381,451876.3686957525,2.0,0.501367211342,1.0,1.0,0.964277079149,101.016440392,0.500348730087
3814311807.061,0.43427125,0.44249499999999997,0.438383125,571358.546788543,115056.24300467406,456302.3037838689,2.0,0.50390625,1.0,0.0,1.01371622962,98.3022334099,0.49859559536
3814311807.161,0.4356775,0.45171,0.44369375,569506.1560298286,112900.03492800533,456606.1211018233,2.0,0.50390625,1.0,0.0,1.01371622962,98.3022334099,0.49859559536
3814311807.261,0.43264125,0.44917,0.44090562499999997,574642.0910658025,116962.20568995774,457679.8853758448,2.0,0.50390625,1.0,0.0,1.0282139549,100.066497517,0.49859559536
3814311807.361,0.43260875,0.44232,0.437464375,561201.5749947147,118624.86885498773,442576.706139727,2.0,0.50390625,1.0,0.0,1.0282139549,100.066497517,0.49859559536
3814311807.461,0.43413,0.44664000000000004,0.440385,560656.8073371492,117621.44569461116,443035.361642538,2.0,0.50390625,1.0,0.0,0.976321657067,100.609181213,0.500348730087
3814311807.561,0.43399375,0.44601999999999997,0.440006875,562061.9303920153,123070.0257129014,438991.9046791139,2.0,0.50390625,1.0,0.0,0.976321657067,100.609181213,0.500348730087
3814311807.661,0.43373500000000004,0.44782500000000003,0.44078000000000006,572834.2821215242,118916.51864936374,453917.76347216044,2.0,0.49609375,1.0,0.0,0.998025239223,99.9306787491,0.501225934029
3814311807.761,0.43169125,0.43638,0.43403562500000004,576801.9936970739,128210.40432335089,448591.589373723,2.0,0.49609375,1.0,0.0,0.998025239223,99.9306787491,0.501225934029
3814311807.861,0.432195,0.44632499999999997,0.43926,568685.689494449,123942.6170933365,444743.0724011124,2.0,0.49609375,1.0,0.0,1.01975527858,97.8951713562,0.496842460632
3814311807.961,0.432115,0.44667,0.4393925,568987.0473709975,117479.35999986921,451507.6873711283,2.0,0.49609375,1.0,0.0,1.01975527858,97.8951713562,0.496842460632
3814311808.061,0.43111,0.444245,0.4376775,563341.1231041143,120832.61338247402,442508.50972164026,2.0,0.49609375,1.0,0.0,0.999231042021,100.744999981,0.49859559536
3814311808.161,0.4303125,0.43561,0.43296124999999996,563852.3717548345,122957.12351251728,440895.24824231723,2.0,0.49609375,1.0,0.0,0.999231042021,100.744999981,0.49859559536
3814311808.261,0.43272875,0.44213,0.437429375,563600.9904433271,111401.9661665145,452199.0242768126,2.0,0.508203148842,1.0,0.0,0.984758392087,97.2166688919,0.502101864815
3814311808.361,0.42981625,0.446005,0.437910625,563566.7710100341,121444.30076687968,442122.47024315444,2.0,0.508203148842,1.0,0.0,0.984758392087,97.2166688919,0.502101864815
3814311808.461,0.4280175,0.43993,0.43397375,560464.1752082658,114714.88525014256,445749.28995812323,2.0,0.508203148842,1.0,0.0,1.01613193891,99.2521762848,0.49509059906
3814311808.561,0.42646,0.439875,0.43316750000000004,561618.7937262236,116046.77090933049,445572.0228168932,2.0,0.508203148842,1.0,0.0,1.01613193891,99.2521762848,0.49509059906
3814311808.661,0.42518125,0.43817,0.431675625,560720.4954612381,115984.61115409424,444735.88430714386,2.0,0.508203148842,1.0,0.0,0.975117507554,101.694942856,0.494213395119
3814311808.761,0.42679375,0.43901,0.432901875,562896.8004963449,121430.97340240533,441465.8270939396,2.0,0.508203148842,1.0,0.0,0.975117507554,101.694942856,0.494213395119
3814311808.861,0.4239725,0.43644,0.43020625,561386.097127615,107156.87651712055,454229.2206104945,2.0,0.45937499404,1.0,0.0,0.977527643949,102.644885731,0.495966529846
3814311808.961,0.42435,0.44211,0.43323,548706.8228258723,119170.1040247717,429536.7188011006,2.0,0.45937499404,1.0,0.0,0.977527643949,102.644885731,0.495966529846
3814311809.061,0.421455,0.434905,0.42818,560589.5240711276,122886.0531994723,437703.4708716553,2.0,0.45937499404,1.0,0.0,1.03667689765,100.609181213,0.501225934029
3814311809.161,0.424255,0.43781000000000003,0.43103250000000004,546766.7109069219,120434.3135979427,426332.3973089792,2.0,0.45937499404,1.0,0.0,1.03667689765,100.609181213,0.501225934029
3814311809.261,0.420655,0.440015,0.430335,562156.3532499676,122055.95571516656,440100.397534801,2.0,0.45937499404,1.0,0.0,1.04756434421,102.644885731,0.499472799301
3814311809.361,0.42190625,0.437805,0.42985562499999996,552723.1731450018,126419.50573340604,426303.6674115957,2.0,0.45937499404,1.0,0.0,1.04756434421,102.644885731,0.499472799301
3814311809.461,0.41889625,0.43811500000000003,0.428505625,561266.5409149196,114450.36798484929,446816.1729300703,2.0,0.488085955381,1.0,0.0,1.0378872416,102.780507374,0.502977795601
3814311809.561,0.4195175,0.43648,0.42799875,566341.7132434413,115629.40732687365,450712.3059165677,2.0,0.488085955381,1.0,0.0,1.0378872416,102.780507374,0.502977795601
3814311809.661,0.42068249999999996,0.435075,0.42787875,546985.3843169076,116475.93452355178,430509.44979335583,2.0,0.488085955381,1.0,0.0,1.05724701845,101.423502445,0.501225934029
3814311809.761,0.4187425,0.44051,0.42962625,550522.4583885579,113992.0875552716,436530.3708332863,2.0,0.488085955381,1.0,0.0,1.05724701845,101.423502445,0.501225934029
3814311809.861,0.41786999999999996,0.441895,0.42988249999999995,559260.4959247516,121546.92133303375,437713.57459171786,2.0,0.488085955381,1.0,0.0,1.06209132455,97.7595497131,0.502101864815
3814311809.961,0.41967625,0.434185,0.426930625,551296.0336794888,114608.54581993954,436687.4878595493,2.0,0.488085955381,1.0,0.0,1.06209132455,97.7595497131,0.502101864815
3814311810.061,0.42224125,0.437855,0.430048125,549905.6369137893,112759.96838007653,437145.6685337128,2.0,0.495898455381,1.0,0.0,1.05361558248,97.8951713562,0.501225934029
3814311810.161,0.4184775,0.42982,0.42414874999999996,553245.8043415176,114870.57180939351,438375.2325321241,2.0,0.495898455381,1.0,0.0,1.05361558248,97.8951713562,0.501225934029
3814311810.261,0.4221375,0.43736,0.42974875,540283.5499424713,116810.70059793291,423472.8493445384,2.0,0.495898455381,1.0,0.0,0.991994025808,100.609181213,0.496842460632
3814311810.361,0.41920250000000003,0.436145,0.42767375,558749.0681406688,119677.06500423377,439072.00313643506,2.0,0.495898455381,1.0,0.0,0.991994025808,100.609181213,0.496842460632
3814311810.461,0.41666625,0.432115,0.424390625,555958.8093515635,116778.76363350608,439180.0457180574,2.0,0.495898455381,1.0,0.0,0.993199393545,99.9306787491,0.496842460632
3814311810.561,0.4171525,0.43528999999999995,0.42622125,561645.2652279871,123530.59992441183,438114.6653035752,2.0,0.495898455381,1.0,0.0,0.993199393545,99.9306787491,0.496842460632
3814311810.661,0.415755,0.4279,0.4218275,552909.5256273388,126004.72980508316,426904.79582225566,2.0,0.498828142881,1.0,0.0,1.01250938265,100.744999981,0.500348730087
3814311810.761,0.41971,0.42864,0.424175,551530.4312362028,127150.50478883702,424379.9264473658,2.0,0.498828142881,1.0,0.0,1.01250938265,100.744999981,0.500348730087
3814311810.861,0.41732375,0.428425,0.422874375,545619.1339550947,120243.2161239617,425375.917831133,2.0,0.498828142881,1.0,0.0,1.01854799654,98.4380521774,0.499472799301
3814311810.961,0.41375875,0.43423,0.42399437500000003,560145.0479088784,119475.07739666049,440669.97051221796,2.0,0.498828142881,1.0,0.0,1.01854799654,98.4380521774,0.499472799301
3814311811.061,0.41502875,0.43527000000000005,0.42514937500000005,557221.7868680342,107285.66877580177,449936.1180922324,2.0,0.498828142881,1.0,0.0,1.02217185862,97.352290535,0.501225934029
3814311811.161,0.41523750000000004,0.430455,0.42284625,549769.620174163,116227.22885990678,433542.39131425624,2.0,0.498828142881,1.0,0.0,1.02217185862,97.352290535,0.501225934029
3814311811.261,0.41447124999999996,0.429025,0.421748125,541587.9970160669,120182.039273703,421405.9577423639,2.0,0.49960938096,1.0,0.0,0.994406600421,101.016440392,0.502977795601
3814311811.361,0.41338125000000003,0.4349,0.42414062500000005,535531.801818075,114841.89062215501,420689.91119591997,2.0,0.49960938096,1.0,0.0,0.994406600421,101.016440392,0.502977795601
3814311811.461,0.41194875000000003,0.429975,0.42096187500000004,550249.2563455708,116482.90494063316,433766.3514049376,2.0,0.49960938096,1.0,0.0,0.960665753228,100.609181213,0.500348730087
3814311811.561,0.41217000000000004,0.426515,0.4193425,541997.045021472,122286.95563913952,419710.0893823325,2.0,0.49960938096,1.0,0.0,0.960665753228,100.609181213,0.500348730087
3814311811.661,0.41100625,0.43594,0.423473125,544825.086519202,120058.86457332832,424766.2219458737,2.0,0.49960938096,1.0,0.0,0.998025239223,100.066497517,0.495966529846
3814311811.761,0.40996625,0.430765,0.42036562499999997,545409.7539433509,122590.82796507711,422818.92597827374,2.0,0.49960938096,1.0,0.0,0.998025239223,100.066497517,0.495966529846
3814311811.861,0.41003500000000004,0.431095,0.420565,533892.1694651501,113586.74918527731,420305.4202798728,2.0,0.49277344346,1.0,0.0,1.01613193891,100.066497517,0.506484065056
3814311811.961,0.41210749999999996,0.43344,0.42277374999999995,544366.3820197298,117765.39163165572,426600.9903880741,2.0,0.49277344346,1.0,0.0,1.01613193891,100.066497517,0.506484065056
3814311812.061,0.41291,0.42808,0.420495,541244.9106835866,119212.76514091318,422032.1455426734,2.0,0.49277344346,1.0,0.0,1.00647294534,101.152062035,0.504730930328
3814311812.161,0.41390375,0.424255,0.41907937500000003,546071.3695593441,120341.27570466518,425730.09385467897,2.0,0.49277344346,1.0,0.0,1.00647294534,101.152062035,0.504730930328
3814311812.261,0.4122075,0.43183499999999997,0.42202125,551629.3914408325,112572.10247557769,439057.28896525485,2.0,0.49277344346,1.0,0.0,1.00526486707,96.4023476601,0.499472799301
3814311812.361,0.408155,0.423415,0.41578499999999996,542286.0242555117,121624.97457986366,420661.04967564804,2.0,0.49277344346,1.0,0.0,1.00526486707,96.4023476601,0.499472799301
3814311812.461,0.408495,0.43089,0.4196925,534331.8556630446,123353.47144922955,410978.3842138151,2.0,0.506445348263,1.0,0.0,1.00405862921,98.5736738205,0.49859559536
3814311812.561,0.40551000000000004,0.430215,0.4178625,536918.1798925224,112363.39189239353,424554.7880001289,2.0,0.506445348263,1.0,0.0,1.00405862921,98.5736738205,0.49859559536
3814311812.661,0.4066675,0.42734,0.41700375,548984.0319865758,115876.93514070386,433107.09684587194,2.0,0.506445348263,1.0,0.0,0.94622653657,97.0810472488,0.501225934029
3814311812.761,0.40554749999999995,0.42804,0.41679374999999996,539217.0767575667,112520.02434765718,426697.0524099095,2.0,0.506445348263,1.0,0.0,0.94622653657,97.0810472488,0.501225934029
3814311812.861,0.4015175,0.41113,0.40632375,547901.0953142755,118836.37215834022,429064.72315593524,2.0,0.506445348263,1.0,0.0,0.952241207523,101.016440392,0.49509059906
3814311812.961,0.4039625,0.41988000000000003,0.41192125,539243.1015784183,115332.43995079541,423910.6616276229,2.0,0.506445348263,1.0,0.0,0.952241207523,101.016440392,0.49509059906
3814311813.061,0.4043275,0.425125,0.41472624999999996,539212.2334144192,114062.12618934643,425150.1072250728,2.0,0.496289074421,1.0,0.0,0.951038798257,97.352290535,0.497719664574
3814311813.161,0.39883125,0.42446,0.411645625,549392.70471622,116635.5743831934,432757.13033302664,2.0,0.496289074421,1.0,0.0,0.951038798257,97.352290535,0.497719664574
3814311813.261,0.40323125000000004,0.42722,0.41522562500000004,542045.8174920535,116070.84542073926,425974.97207131423,2.0,0.496289074421,1.0,0.0,0.967889188484,101.694942856,0.49859559536
3814311813.361,0.40340125000000004,0.42117499999999997,0.412288125,536034.6628663216,117789.07551227309,418245.5873540485,2.0,0.496289074421,1.0,0.0,0.967889188484,101.694942856,0.49859559536
3814311813.461,0.40338125,0.42174500000000004,0.41256312500000003,535632.9429037265,115906.6335027851,419726.30940094136,2.0,0.496289074421,1.0,0.0,0.960665753228,100.47355957,0.499472799301
3814311813.561,0.4022925,0.427735,0.41501374999999996,540051.9355027627,120117.26601763867,419934.669485124,2.0,0.496289074421,1.0,0.0,0.960665753228,100.47355957,0.499472799301
3814311813.661,0.40359,0.432785,0.4181875,527807.3741149991,117986.24804049349,409821.1260745056,2.0,0.495898455381,1.0,0.0,0.987169921641,103.187569427,0.49859559536
3814311813.761,0.4024,0.42196500000000003,0.4121825,538598.1460708592,121864.98599074273,416733.1600801164,2.0,0.495898455381,1.0,0.0,0.987169921641,103.187569427,0.49859559536
3814311813.861,0.4034725,0.424415,0.41394375,537371.9533988584,119398.82493497539,417973.12846388307,2.0,0.495898455381,1.0,0.0,0.993199393545,100.744999981,0.500348730087
3814311813.961,0.40515375,0.42212,0.413636875,544849.9874327586,121698.14254838071,423151.84488437785,2.0,0.495898455381,1.0,0.0,0.993199393545,100.744999981,0.500348730087
3814311814.061,0.40536875,0.42839000000000005,0.41687937500000005,539715.2253476266,124927.78370231448,414787.4416453121,2.0,0.495898455381,1.0,0.0,1.02458878701,101.287880802,0.49859559536
3814311814.161,0.40339875000000003,0.42532499999999995,0.414361875,546095.457465541,113829.01148941673,432266.44597612426,2.0,0.495898455381,1.0,0.0,1.02458878701,101.287880802,0.49859559536
3814311814.261,0.40464625,0.42138,0.413013125,541328.0987357782,114485.1227365296,426842.9759992486,2.0,0.509765625,1.0,0.0,1.01613193891,96.4023476601,0.503854999542
3814311814.361,0.4044125,0.42417,0.41429125,538594.3443522592,119733.75507274266,418860.58927951654,2.0,0.509765625,1.0,0.0,1.01613193891,96.4023476601,0.503854999542
3814311814.461,0.40321125,0.421645,0.41242812500000003,538117.9411204393,117398.77866885297,420719.16245158634,2.0,0.509765625,1.0,0.0,1.00405862921,100.47355957,0.501225934029
3814311814.561,0.40513999999999994,0.42249000000000003,0.413815,548967.246448736,114558.23242462482,434409.0140241112,2.0,0.509765625,1.0,0.0,1.00405862921,100.47355957,0.501225934029
3814311814.661,0.40204874999999995,0.42144000000000004,0.411744375,537869.8121984471,117729.76585318812,420140.04634525895,2.0,0.509765625,1.0,0.0,0.945022815373,101.016440392,0.502101864815
3814311814.761,0.400265,0.425295,0.41278,554488.7076144501,117983.14731070348,436505.56030374666,2.0,0.509765625,1.0,0.0,0.945022815373,101.016440392,0.502101864815
3814311814.861,0.4025275,0.42312,0.41282375,541730.7954192347,116209.67582940184,425521.11958983284,2.0,0.495312511921,1.0,0.0,0.96909456537,99.6592383385,0.499472799301
3814311814.961,0.40471625,0.42442,0.414568125,547973.3130159131,117537.91882543001,430435.39419048314,2.0,0.495312511921,1.0,0.0,0.96909456537,99.6592383385,0.499472799301
3814311815.061,0.4028725,0.43312,0.41799625,554246.2237256299,114425.51073355817,439820.7129920717,2.0,0.495312511921,1.0,0.0,0.990786993235,102.237626553,0.49859559536
3814311815.161,0.40854999999999997,0.42318500000000003,0.4158675,542818.0762229052,113195.10311892607,429622.97310397914,2.0,0.495312511921,1.0,0.0,0.990786993235,102.237626553,0.49859559536
3814311815.261,0.410085,0.42413500000000004,0.41711,550956.4263724595,117809.48548568058,433146.94088677893,2.0,0.495312511921,1.0,0.0,1.00526486707,98.8451142311,0.497719664574
3814311815.361,0.41145374999999995,0.428825,0.420139375,546081.9092442103,118783.50297490746,427298.4062693029,2.0,0.495312511921,1.0,0.0,1.00526486707,98.8451142311,0.497719664574
3814311815.461,0.40774875,0.43482,0.421284375,561308.3873018617,114897.22499840023,446411.16230346146,2.0,0.525781273842,1.0,0.0,1.02217185862,97.7595497131,0.506484065056
3814311815.561,0.41362,0.4314,0.42251,560157.4558465533,115625.45780126643,444531.99804528686,2.0,0.525781273842,1.0,0.0,1.02217185862,97.7595497131,0.506484065056
3814311815.661,0.41281749999999995,0.436295,0.42455624999999997,562544.5236377378,119319.95507808628,443224.56855965155,2.0,0.525781273842,1.0,0.0,0.988374941278,100.47355957,0.499472799301
3814311815.761,0.41347875,0.429295,0.421386875,551097.4272134354,122594.64485414268,428502.78235929273,2.0,0.525781273842,1.0,0.0,0.988374941278,100.47355957,0.499472799301
3814311815.861,0.4148025,0.430585,0.42269375,557510.8071467981,125643.58516960427,431867.22197719384,2.0,0.525781273842,1.0,0.0,0.977527643949,99.9306787491,0.502101864815
3814311815.961,0.41811374999999995,0.430535,0.424324375,562295.5272479834,114151.75821325065,448143.7690347327,2.0,0.525781273842,1.0,0.0,0.977527643949,99.9306787491,0.502101864815
3814311816.061,0.41510625,0.436655,0.425880625,564424.330844979,114863.24509977768,449561.08574520133,2.0,0.507031261921,1.0,0.0,1.00888760981,98.9807358742,0.493337464333
3814311816.161,0.41555125000000004,0.443515,0.429533125,577261.960853678,115964.67024900106,461297.290604677,2.0,0.507031261921,1.0,0.0,1.00888760981,98.9807358742,0.493337464333
3814311816.261,0.41714,0.43303,0.42508500000000005,574290.5035414697,117433.08643510733,456857.41710636235,2.0,0.507031261921,1.0,0.0,1.00043868459,104.137512302,0.49509059906
3814311816.361,0.41894,0.433645,0.42629249999999996,568078.5457246577,121742.42782075772,446336.1179039,2.0,0.507031261921,1.0,0.0,1.00043868459,104.137512302,0.49509059906
3814311816.461,0.41867374999999996,0.43450500000000003,0.426589375,560153.9467455643,118801.63158964863,441352.3151559157,2.0,0.507031261921,1.0,0.0,0.990786993235,101.694942856,0.504730930328
3814311816.561,0.41366875000000003,0.44028500000000004,0.42697687500000003,566828.7117493538,114761.33723853838,452067.3745108154,2.0,0.507031261921,1.0,0.0,0.990786993235,101.694942856,0.504730930328
3814311816.661,0.42185125,0.43431,0.428080625,559669.9955907806,114795.78291287817,444874.2126779024,2.0,0.505859375,1.0,0.0,1.04756434421,98.3022334099,0.499472799301
3814311816.761,0.42327875000000004,0.43784,0.430559375,551259.2596241186,116578.55548165928,434680.7041424593,2.0,0.505859375,1.0,0.0,1.04756434421,98.3022334099,0.499472799301
3814311816.861,0.42184,0.43455,0.428195,562227.5410541369,121891.15743364178,440336.38362049515,2.0,0.505859375,1.0,0.0,1.04635506079,101.287880802,0.500348730087
3814311816.961,0.42156250000000006,0.43772500000000003,0.42964375000000005,557842.0339459355,121186.54864132323,436655.4853046123,2.0,0.505859375,1.0,0.0,1.04635506079,101.287880802,0.500348730087
3814311817.061,0.42192375000000004,0.438695,0.430309375,581358.2692965374,117079.78310064091,464278.48619589646,2.0,0.505859375,1.0,0.0,0.995612142207,99.795057106,0.503854999542
3814311817.161,0.42042124999999997,0.43791,0.429165625,559393.0680706288,114816.80546997755,444576.26260065124,2.0,0.505859375,1.0,0.0,0.995612142207,99.795057106,0.503854999542
3814311817.261,0.41671500000000006,0.434685,0.4257,558916.6762427276,116262.62039856584,442654.0558441617,2.0,0.517578125,1.0,0.0,1.02700606375,98.0307929993,0.49859559536
3814311817.361,0.4178175,0.438045,0.42793125,571373.2013610438,117171.20456195643,454201.9967990874,2.0,0.517578125,1.0,0.0,1.02700606375,98.0307929993,0.49859559536
3814311817.461,0.41838375,0.43623999999999996,0.427311875,559097.1629990416,113055.16278746458,446042.00021157705,2.0,0.517578125,1.0,0.0,1.01854799654,100.066497517,0.499472799301
3814311817.561,0.415705,0.43457999999999997,0.4251425,565266.9998304201,112876.15597915485,452390.84385126526,2.0,0.517578125,1.0,0.0,1.01854799654,100.066497517,0.499472799301
3814311817.661,0.41837375,0.441415,0.429894375,562198.4593697189,115207.63505839852,446990.8243113204,2.0,0.517578125,1.0,0.0,0.984758392087,102.509066963,0.502101864815
3814311817.761,0.41791750000000005,0.43110000000000004,0.42450875000000005,563994.1031487152,113042.63219021814,450951.4709584971,2.0,0.517578125,1.0,0.0,0.984758392087,102.509066963,0.502101864815
3814311817.861,0.4186075,0.43383499999999997,0.42622125,563622.4883357188,121388.92367822988,442233.56465748884,2.0,0.490429699421,1.0,0.0,1.00647294534,96.5381664276,0.495966529846
3814311817.961,0.41862499999999997,0.43817,0.4283975,561019.8110374099,120642.72960666915,440377.08143074077,2.0,0.490429699421,1.0,0.0,1.00647294534,96.5381664276,0.495966529846
3814311818.061,0.41735750000000005,0.432565,0.42496125,561483.2539334724,109117.72389879628,452365.5300346762,2.0,0.490429699421,1.0,0.0,1.03063175404,101.287880802,0.499472799301
3814311818.161,0.4156625,0.43918999999999997,0.42742625,561110.0970029053,117721.39256209691,443388.7044408084,2.0,0.490429699421,1.0,0.0,1.03063175404,101.287880802,0.499472799301
3814311818.261,0.4200674999999999,0.43827499999999997,0.42917124999999995,566167.2214382659,114539.63759250034,451627.58384576556,2.0,0.490429699421,1.0,0.0,0.957055210721,100.880621624,0.499472799301
3814311818.361,0.42003375,0.44346,0.431746875,555709.3363324086,116210.47912499506,439498.85720741353,2.0,0.490429699421,1.0,0.0,0.957055210721,100.880621624,0.499472799301
3814311818.461,0.41735249999999996,0.436,0.42667625,557086.3627678127,119470.80869294601,437615.5540748667,2.0,0.495312511921,1.0,0.0,1.01130086869,98.0307929993,0.497719664574
3814311818.561,0.4177775,0.43945,0.42861375,560407.5704113804,111603.15560775269,448804.4148036277,2.0,0.495312511921,1.0,0.0,1.01130086869,98.0307929993,0.497719664574
3814311818.661,0.419505,0.43721,0.4283575,565273.05628174,110778.82563823019,454494.23064350977,2.0,0.495312511921,1.0,0.0,1.01613193891,99.5236166954,0.500348730087
3814311818.761,0.4238375,0.43673,0.43028374999999996,560682.9184292573,120728.37018564931,439954.54824360803,2.0,0.495312511921,1.0,0.0,1.01613193891,99.5236166954,0.500348730087
3814311818.861,0.420245,0.438025,0.429135,569308.1143904127,113302.39093967245,456005.7234507402,2.0,0.495312511921,1.0,0.0,0.967889188484,101.423502445,0.502977795601
3814311818.961,0.419235,0.44065,0.4299425,578513.3169412765,114809.47326104605,463703.8436802305,2.0,0.495312511921,1.0,0.0,0.967889188484,101.423502445,0.502977795601
